budget,revenue,actor,director,runtime,genre,profit
16000000,5867686,Jeremy Renner,James Gray,120,Drama,-10132314
16000000,14822346,Tom Arnold,Jessy Terrero,86,Comedy,-1177654
16000000,66468332,Chyler Leigh,Joel Gallen,89,Comedy,50468332
16000000,29381649,Tyrese Gibson,John Singleton,130,Drama,13381649
16000000,18564088,Craig Bierko,Josef Rusnak,100,Thriller,2564088
16000000,4192440,Dolph Lundgren,Joseph Zito,105,Action,-11807560
16000000,31556061,Megan Fox,Karyn Kusama,100,Comedy,15556061
16000000,109130,Sean Penn,Kathryn Bigelow,113,Crime,-15890870
16000000,1686429,Shaquille O'Neal,Kenneth Johnson,97,Science Fiction,-14313571
16000000,47801389,Richard Gere,Lasse Hallström,93,Drama,31801389
16000000,18928871,Angelina Jolie,Michael Winterbottom,100,Drama,2928871
16000000,15427192,Danny DeVito,Nick Gomez,96,Comedy,-572808
16000000,17374595,Sean Connery,Peter Hyams,112,Science Fiction,1374595
16000000,45361000,Susan Sarandon,Ridley Scott,130,Drama,29361000
16000000,30857814,Cary Elwes,Rob Reiner,98,Adventure,14857814
16000000,92823546,Meg Ryan,Rob Reiner,96,Comedy,76823546
16000000,20627372,Freddie Prinze Jr.,Robert Iscove,94,Comedy,4627372
16000000,5900000,Christopher Lambert,Russell Mulcahy,116,Adventure,-10100000
16000000,48878502,Liam Neeson,Sam Raimi,96,Action,32878502
16000000,5367030,Joseph Gordon-Levitt,Scott Frank,99,Crime,-10632970
16000000,53977250,Paul Newman,Sidney Lumet,129,Drama,37977250
16000000,2849142,Halle Berry,Susanne Bier,113,Drama,-13150858
16000000,119754278,Breckin Meyer,Todd Phillips,93,Comedy,103754278
16000000,2429989,Hilary Swank,Tommy Lee Jones,122,Western,-13570011
16000000,19682924,Nicolas Cage,Vic Armstrong,110,Thriller,3682924
16000000,68263166,Bruce Willis,Wes Anderson,94,Comedy,52263166
16000000,24377151,Owen Wilson,Wes Anderson,91,Adventure,8377151
16400000,235860116,Robin Williams,Peter Weir,129,Drama,219460116
16500000,135000000,Kate Winslet,Ang Lee,136,Drama,118500000
16500000,67683989,Mike Myers,Jay Roach,94,Science Fiction,51183989
16500000,13620075,Amanda Bynes,Joe Nussbaum,108,Comedy,-2879925
16500000,37311672,Anne Hathaway,Julian Jarrold,120,Drama,20811672
16500000,16942795,Jennifer Connelly,Vadim Perelman,126,Drama,442795
16800000,2281089,Nicole Kidman,Steven Shainberg,122,Drama,-14518911
17000000,6735922,Mickey Rourke,Adrian Lyne,117,Drama,-10264078
17000000,17185632,Mickey Rourke,Alan Parker,113,Horror,185632
17000000,209947037,Nicole Kidman,Alejandro Amenábar,101,Horror,192947037
17000000,29536299,Richard Gere,Antoine Fuqua,133,Crime,12536299
17000000,24922237,Anton Yelchin,Craig Gillespie,106,Horror,7922237
17000000,43165571,Alex Pettyfer,Daniel Barnz,86,Drama,26165571
17000000,20455276,Nia Vardalos,Donald Petrie,95,Comedy,3455276
17000000,97542952,Jane Levy,Fede Alvarez,91,Horror,80542952
17000000,72000000,Audrey Hepburn,George Cukor,170,Drama,55000000
17000000,29789000,Kevin Sorbo,Harold Cronk,113,Drama,12789000
17000000,127730736,Daniel Radcliffe,James Watkins,95,Drama,110730736
17000000,115350426,Anna Kendrick,Jason Moore,112,Comedy,98350426
17000000,24000000,Steve Martin,Jessie Nelson,107,Family,7000000
17000000,55534455,Hilary Duff,Jim Fall,94,Comedy,38534455
17000000,125586134,Jennifer Love Hewitt,Jim Gillespie,100,Horror,108586134
17000000,57103895,Ryan Reynolds,Joe Carnahan,109,Action,40103895
17000000,1569918,Cate Blanchett,Joel Schumacher,98,Drama,-15430082
17000000,30331165,Will Ferrell,John Fortenberry,81,Comedy,13331165
17000000,182057016,Sandra Bullock,Jon Turteltaub,103,Comedy,165057016
17000000,44456478,Macaulay Culkin,Joseph Ruben,87,Drama,27456478
17000000,136621271,Jake Johnson,Luke Greenfield,104,Comedy,119621271
17000000,71625195,Terrence Howard,Malcolm D. Lee,123,Comedy,54625195
17000000,129042871,Lindsay Lohan,Mark Waters,97,Comedy,112042871
17000000,3696232,Stephen Moyer,Michael Brandt,98,Drama,-13303768
17000000,4836637,James Woods,Michael Ritchie,98,Action,-12163363
17000000,65535067,Rob Schneider,Mike Mitchell,88,Comedy,48535067
17000000,10000000,Charlton Heston,Nicholas Ray,154,Action,-7000000
17000000,7314027,Hugh Grant,Paul Weitz,107,Comedy,-9685973
17000000,4603929,Ed O'Neill,Peter Faiman,107,Comedy,-12396071
17000000,247275374,Jim Carrey,Peter Farrelly,107,Comedy,230275374
17000000,374743,Dwayne Johnson,Richard Kelly,144,Action,-16625257
17000000,10278549,Tom Berenger,Ridley Scott,106,Crime,-6721451
17000000,16980098,Josh Duhamel,Robert Luketic,95,Comedy,-19902
17000000,12355798,Nicolas Cage,Roger Donaldson,105,Action,-4644202
17000000,2626800,Elisha Cuthbert,Roland Joffé,96,Crime,-14373200
17000000,14899417,John Krasinski,Sam Mendes,98,Drama,-2100583
17000000,19300000,Christopher Reeve,Sidney J. Furie,90,Action,2300000
17000000,46357676,Matthew Modine,Stanley Kubrick,116,Drama,29357676
17000000,7603766,Jessica Lange,Stephen Gyllenhaal,106,Drama,-9396234
17000000,55041738,Jamie Lee Curtis,Steve Miner,86,Horror,38041738
17000000,33000000,Jeff Bridges,Steven Lisberger,96,Science Fiction,16000000
17000000,124000000,Sylvester Stallone,Sylvester Stallone,99,Drama,107000000
17000000,9627492,Ashley Greene,Todd Lincoln,82,Horror,-7372508
17000000,63102666,Ray Wise,Victor Salva,104,Horror,46102666
17000000,73244881,Ellen Page,Woody Allen,111,Romance,56244881
17080000,21011500,Kevin Bacon,Paul Michael Glaser,107,Comedy,3931500
17500000,25024919,Don Ameche,Daniel Petrie,116,Comedy,7524919
17500000,19179969,Erik Stolhanske,Jay Chandrasekhar,110,Comedy,1679969
17500000,7018189,Forest Whitaker,Kasi Lemmons,93,Drama,-10481811
17500000,38000000,Don Cheadle,Terry George,121,Drama,20500000
17500000,23438120,Malcolm McDowell,Tinto Brass,156,Drama,5938120
17700000,30987695,David Spade,Dennie Gordon,91,Mystery,13287695
17900000,6948633,Arnold Schwarzenegger,Richard Fleischer,89,Adventure,-10951367
18000000,103215094,Michael Keaton,Alejandro González Iñárritu,119,Drama,85215094
18000000,8038061,Kevin Kline,Ang Lee,112,Drama,-9961939
18000000,46908987,Richard Pryor,Arthur Hiller,103,Crime,28908987
18000000,41009669,Jesse Metcalfe,Betty Thomas,87,Comedy,23009669
18000000,62646763,Jessica Alba,Bille Woodruff,94,Music,44646763
18000000,39321715,Kim Basinger,Blake Edwards,95,Comedy,21321715
18000000,36133014,Aaron Eckhart,Brandon Camp,109,Drama,18133014
18000000,266586800,Bruce Willis,Brian A Miller,93,Thriller,248586800
18000000,12000000,John Travolta,Brian De Palma,108,Drama,-6000000
18000000,476684675,Macaulay Culkin,Chris Columbus,103,Comedy,458684675
18000000,358991681,Macaulay Culkin,Chris Columbus,120,Comedy,340991681
18000000,70687344,Clint Eastwood,Clint Eastwood,136,Science Fiction,52687344
18000000,10501938,Ethan Hawke,Courtney Solomon,90,Action,-7498062
18000000,676698,Val Kilmer,D.J. Caruso,103,Drama,-17323302
18000000,35692920,James Franco,Danny Boyle,94,Adventure,17692920
18000000,1196307,Liam Neeson,David Von Ancken,115,Western,-16803693
18000000,11657385,Glen Campbell,Don Bluth,77,Comedy,-6342615
18000000,26828365,Matthew Broderick,Edward Zwick,122,War,8828365
18000000,41382841,Kathleen Turner,Francis Ford Coppola,103,Comedy,23382841
18000000,9495408,Carlo Cecchi,François Girard,131,Drama,-8504592
18000000,123306987,Adam Sandler,Frank Coraci,95,Romance,105306987
18000000,57096190,Thomas Jane,Frank Darabont,126,Science Fiction,39096190
18000000,382174,Billy Bob Thornton,Gregor Jordan,98,Action,-17617826
18000000,25739015,Mark Strong,Guy Ritchie,114,Action,7739015
18000000,72179579,Burt Reynolds,Hal Needham,95,Comedy,54179579
18000000,9697739,Kate Capshaw,Harry Winer,107,Family,-8302261
18000000,75634409,Danny Elfman,Henry Selick,76,Fantasy,57634409
18000000,538400000,Mark Hamill,Irvin Kershner,124,Adventure,520400000
18000000,16702864,Kristen Stewart,James Sbardellati,92,Family,-1297136
18000000,20275812,Josh Brolin,Jason Reitman,111,Drama,2275812
18000000,36602000,Tom Hanks,Joe Dante,101,Comedy,18602000
18000000,98235548,Arnold Schwarzenegger,John McTiernan,107,Science Fiction,80235548
18000000,74189677,Jean-Claude Van Damme,John Woo,97,Action,56189677
18000000,41325328,Meryl Streep,Jonathan Demme,100,Comedy,23325328
18000000,18532286,Matthew Broderick,Jonathan Kaplan,108,Action,532286
18000000,22309223,Jeremy Irvine,Jonathan Teplitzky,116,Drama,4309223
18000000,65070412,Ice Cube,Kevin Rodney Sullivan,106,Comedy,47070412
18000000,261572744,Sacha Baron Cohen,Larry Charles,82,Comedy,243572744
18000000,87000000,William Shatner,Leonard Nimoy,105,Science Fiction,69000000
18000000,3900000,John Lithgow,Marshall Brickman,118,Science Fiction,-14100000
18000000,23000000,Robert De Niro,Martin Scorsese,129,Drama,5000000
18000000,6000000,Peter MacNicol,Matthew Robbins,108,Fantasy,-12000000
18000000,251212670,Rowan Atkinson,Mel Smith,85,Comedy,233212670
18000000,51973029,F. Murray Abraham,Miloš Forman,160,Drama,33973029
18000000,17200925,Amanda Schull,Nicholas Hytner,115,Drama,-799075
18000000,268157400,Seth Rogen,Nicholas Stoller,96,Comedy,250157400
18000000,7972967,Dane DeHaan,Nimród Antal,93,Music,-10027033
18000000,871279,Edgar Ramírez,Olivier Assayas,338,Crime,-17128721
18000000,122195920,Christopher Lambert,Paul W.S. Anderson,101,Action,104195920
18000000,151668774,Tom Hanks,Penny Marshall,104,Fantasy,133668774
18000000,31042035,Arnold Schwarzenegger,Richard Fleischer,103,Adventure,13042035
18000000,9000000,Rex Harrison,Richard Fleischer,152,Adventure,-9000000
18000000,141774679,Reese Witherspoon,Robert Luketic,96,Comedy,123774679
18000000,46201432,Tom Welling,Rupert Wainwright,100,Horror,28201432
18000000,47088990,AnnaSophia Robb,Sean McNamara,106,Action,29088990
18000000,101564935,Ashton Kutcher,Shawn Levy,95,Comedy,83564935
18000000,25005257,Philip Seymour Hoffman,Sidney Lumet,117,Crime,7005257
18000000,389925971,Harrison Ford,Steven Spielberg,115,Adventure,371925971
18000000,5887457,Johnny Depp,Tim Burton,127,Comedy,-12112543
18000000,19265302,Dudley Moore,Willard Huyck,94,Action,1265302
18000000,97505481,Cate Blanchett,Woody Allen,98,Comedy,79505481
18500000,131060248,Sigourney Weaver,James Cameron,137,Horror,112560248
18500000,31912793,Ricky Gervais,Ricky Gervais,100,Comedy,13412793
18500000,10680275,Johnny Depp,Terry Gilliam,118,Adventure,-7819725
18598420,78247647,Jim Belushi,Rod Daniel,101,Action,59649227
19000000,29922472,Amy Adams,Anand Tucker,100,Romance,10922472
19000000,108047131,Ryan Reynolds,Andrew Douglas,90,Horror,89047131
19000000,34619699,Casey Affleck,Ben Affleck,113,Crime,15619699
19000000,40996665,Craig T. Nelson,Brian Gibson,91,Thriller,21996665
19000000,23550000,Juliette Binoche,Cédric Klapisch,130,Drama,4550000
19000000,8247943,Kevin Dillon,Chuck Russell,95,Horror,-10752057
19000000,68673228,Ken Watanabe,Clint Eastwood,141,Action,49673228
19000000,44332015,Jennifer Aniston,Glenn Gordon Caron,105,Comedy,25332015
19000000,110879513,Al Pacino,Harold Becker,113,Drama,91879513
19000000,5656087,Jason Robards,Jack Clayton,95,Fantasy,-13343913
19000000,10000000,Jack Nicholson,Jack Nicholson,138,Crime,-9000000
19000000,12918858,John Travolta,James Bridges,115,Drama,-6081142
19000000,272742922,Jodie Foster,Jonathan Demme,118,Crime,253742922
19000000,174999005,Julia Roberts,Joseph Ruben,99,Crime,155999005
19000000,49830607,Jason Bateman,Josh Gordon,101,Comedy,30830607
19000000,278019771,Carmen Electra,Keenen Ivory Wayans,88,Comedy,259019771
19000000,91379051,Derek Mears,Marcus Nispel,97,Horror,72379051
19000000,70067909,Hilary Duff,Mark Rosman,95,Comedy,51067909
19000000,141407024,Will Smith,Michael Bay,118,Adventure,122407024
19000000,6928068,Topher Grace,Michael Dowse,97,Comedy,-12071932
19000000,35300645,Kate Beckinsale,Nimród Antal,80,Horror,16300645
19000000,6682098,Sean Penn,Oliver Stone,125,Thriller,-12317902
19000000,61389680,Sean Astin,Richard Donner,114,Adventure,42389680
19000000,25836616,George Clooney,Robert Rodriguez,108,Horror,6836616
19000000,381109762,Michael J. Fox,Robert Zemeckis,116,Adventure,362109762
19000000,144216468,Laura Linney,Scott Derrickson,122,Crime,125216468
19000000,18755936,Josh Zuckerman,Sean Anders,109,Comedy,-244064
19000000,32801173,Nicolas Cage,Spike Jonze,114,Comedy,13801173
19000000,44017374,Jack Nicholson,Stanley Kubrick,144,Horror,25017374
19000000,69631118,Seth Green,Steven Brill,95,Action,50631118
19000000,35387212,Neil Patrick Harris,Todd Strauss-Schulson,108,Comedy,16387212
19000000,39267515,Mimi Rogers,Troy Miller,85,Comedy,20267515
19000000,40846082,Geoffrey Rush,William Malone,93,Horror,21846082
19000000,18254702,Woody Allen,Woody Allen,104,Comedy,-745298
19100000,5728213,Dominic Cooper,Lee Tamahori,109,Drama,-13371787
19250000,8112712,Val Kilmer,David Mamet,102,Mystery,-11137288
19500000,32189727,Chiwetel Ejiofor,Billy Ray,111,Crime,12689727
19800000,87754044,Helen Mirren,Robert Altman,137,Drama,67954044
19800000,41296320,Jason Bateman,Shawn Levy,103,Drama,21496320
19885552,19724334,D. B. Sweeney,Robert Lieberman,109,Drama,-161218
20000000,48548426,Alyson Hannigan,Aaron Seltzer,83,Comedy,28548426
20000000,132675402,Steve Martin,Adam Shankman,105,Comedy,112675402
20000000,60427839,Sean Penn,Alejandro González Iñárritu,124,Drama,40427839
20000000,6420319,Jakob Salvati,Alejandro Monteverde,106,Comedy,-13579681
20000000,177243185,George Clooney,Alexander Payne,115,Comedy,157243185
20000000,50012507,Keanu Reeves,Alfonso Aráu,103,Drama,30012507
20000000,33889159,Amanda Bynes,Andy Fickman,105,Comedy,13889159
20000000,32005248,Kristen Bell,Andy Fickman,105,Comedy,12005248
20000000,39300000,Hayden Panettiere,Anthony Bell,88,Family,19300000
20000000,27187375,Jake T. Austin,Anthony Silverston,85,Animation,7187375
20000000,65464324,George Clooney,Anton Corbijn,104,Crime,45464324
20000000,1969193,Michael Shannon,Ariel Vromen,105,Thriller,-18030807
20000000,66787908,David Oyelowo,Ava DuVernay,127,History,46787908
20000000,41237648,Robin Williams,Barry Levinson,115,Comedy,21237648
20000000,100525432,Melissa McCarthy,Ben Falcone,97,Comedy,80525432
20000000,16549477,Josh Holloway,Benson Lee,110,Music,-3450523
20000000,37095657,Brittany Murphy,Boaz Yakin,92,Comedy,17095657
20000000,43967255,Thomas Haden Church,Boaz Yakin,111,Adventure,23967255
20000000,54956140,Timothy Olyphant,Breck Eisner,101,Mystery,34956140
20000000,41637263,Kevin Costner,Bruce A. Evans,120,Drama,21637263
20000000,11390479,Andy García,Bruce Robinson,124,Crime,-8609521
20000000,136267476,Zac Efron,Burr Steers,102,Comedy,116267476
20000000,78739897,Keanu Reeves,Chad Stahelski,101,Action,58739897
20000000,57588485,Nick Cannon,Charles Stone III,118,Drama,37588485
20000000,17432163,Jason Lee,Chris Koch,101,Comedy,-2567837
20000000,5781885,Peter Weller,Christian Duguay,108,Horror,-14218115
20000000,21170563,T.I.,Christian Robinson,105,Drama,1170563
20000000,117760134,Shia LaBeouf,D.J. Caruso,105,Thriller,97760134
20000000,24261569,James McAvoy,Danny Boyle,101,Thriller,4261569
20000000,65569869,Keanu Reeves,David Ayer,109,Action,45569869
20000000,4636169,Bruce Willis,David Barrett,97,Action,-15363831
20000000,610792,Bella Heathcote,David Chase,112,Drama,-19389208
20000000,70992898,Johnny Messner,Dwight H. Little,97,Adventure,50992898
20000000,20211394,Viggo Mortensen,Ed Harris,115,Drama,211394
20000000,35841901,Maximilian Schell,Gary Nelson,98,Adventure,15841901
20000000,12000000,Max von Sydow,George Stevens,199,Drama,-8000000
20000000,208588,Charlize Theron,Gilles Paquet-Brenner,113,Drama,-19791412
20000000,3561,Catherine Zeta-Jones,Gillian Armstrong,97,Drama,-19996439
20000000,27728118,"Chris Warren, Jr.",Gina Prince-Bythewood,124,Action,7728118
20000000,12482775,Nicolas Cage,Gore Verbinski,101,Comedy,-7517225
20000000,1531251,Christopher Lambert,Graham Baker,95,Action,-18468749
20000000,169860655,Jonah Hill,Greg Mottola,113,Comedy,149860655
20000000,60000000,Jennifer Lopez,Gregory Nava,127,Documentary,40000000
20000000,21284514,Nicole Kidman,Gus Van Sant,106,Fantasy,1284514
20000000,54586584,Sean Penn,Gus Van Sant,128,History,34586584
20000000,36620508,Dane Cook,Howard Deutch,101,Comedy,16620508
20000000,7563728,Jonny Lee Miller,Iain Softley,107,Action,-12436272
20000000,12007070,Oscar Isaac,J.C. Chandor,125,Action,-7992930
20000000,216197492,Jason Segel,Jake Kasdan,92,Comedy,196197492
20000000,51249404,William Hurt,James L. Brooks,133,Comedy,31249404
20000000,15379253,Jim Belushi,James Orr,110,Fantasy,-4620747
20000000,16974459,Kevin Bacon,James Wan,105,Action,-3025541
20000000,22217407,Ryan Kwanten,James Wan,89,Horror,2217407
20000000,80547866,Chris Riggi,Jason Friedberg,82,Horror,60547866
20000000,86865564,Kal Penn,Jason Friedberg,86,Action,66865564
20000000,41596251,Vera Farmiga,Jaume Collet-Serra,123,Horror,21596251
20000000,77200000,Sean Connery,Jean-Jacques Annaud,130,Drama,57200000
20000000,187884007,Roy Scheider,Jeannot Szwarc,116,Horror,167884007
20000000,41627431,Sean Faris,Jeff Wadlow,115,Drama,21627431
20000000,49779728,Alice Eve,Jim Field Smith,104,Comedy,29779728
20000000,22165608,John Cena,John Bonito,92,Action,2165608
20000000,75597042,Dennis Quaid,John Lee Hancock,127,Drama,55597042
20000000,47241945,Alexandra Daddario,John Luessenhop,92,Horror,27241945
20000000,7535331,Gwyneth Paltrow,John Madden,100,Drama,-12464669
20000000,45636368,Helen Mirren,John Madden,113,Drama,25636368
20000000,67200000,Matt Dillon,John McNaughton,108,Crime,47200000
20000000,68851475,Arnold Schwarzenegger,John Milius,129,Adventure,48851475
20000000,50907234,Amy Adams,John Patrick Shanley,104,Drama,30907234
20000000,36606743,Bradley Cooper,John Wells,100,Drama,16606743
20000000,13801755,Bill Murray,Jon Amiel,97,Comedy,-6198245
20000000,1017401,Dennis Quaid,Jonas kerlund,90,Crime,-18982599
20000000,13204291,Matthew Goode,Julian Jarrold,133,Drama,-6795709
20000000,346594,Helen Mirren,Julie Taymor,110,Fantasy,-19653406
20000000,136150434,Tobin Bell,Kevin Greutert,90,Horror,116150434
20000000,4634062,Brandon Routh,Kevin Munroe,107,Action,-15365938
20000000,305070,Jason Scott Lee,Kevin Reynolds,107,Adventure,-19694930
20000000,5716080,Samuel L. Jackson,Kevin Reynolds,119,Drama,-14283920
20000000,37672350,Angela Bassett,Kevin Rodney Sullivan,124,Comedy,17672350
20000000,5359645,Christian Bale,Kurt Wimmer,107,Action,-14640355
20000000,10337477,Cedric the Entertainer,Les Mayfield,84,Action,-9662523
20000000,16863583,Henry Cavill,Mabrouk El Mechri,93,Action,-3136417
20000000,78378744,Simon Rex,Malcolm D. Lee,86,Comedy,58378744
20000000,73276047,Khalid Abdalla,Marc Forster,128,Drama,53276047
20000000,33526835,Ice Cube,Marcus Raboy,85,Comedy,13526835
20000000,30426096,Chris Evans,Mark Mylod,106,Comedy,10426096
20000000,34560577,Jason Statham,Mark Neveldine,96,Action,14560577
20000000,18253415,Jim Carrey,Mark Steven Johnson,114,Comedy,-1746585
20000000,24145613,Kodi Smit-McPhee,Matt Reeves,116,Drama,4145613
20000000,35739755,Cary Elwes,Mel Brooks,104,Comedy,15739755
20000000,84146832,Sandra Bullock,Mennan Yapo,110,Fantasy,64146832
20000000,52302796,Adelaide Clemens,Michael J. Bassett,94,Thriller,32302796
20000000,11341016,Nia Vardalos,Michael Lembeck,98,Comedy,-8658984
20000000,17436509,Michael Moore,Michael Moore,120,Documentary,-2563491
20000000,6819587,Demi Moore,Michael Radford,108,Crime,-13180413
20000000,51416464,Ethan Hawke,Michael Spierig,98,Fantasy,31416464
20000000,72258126,Jim Carrey,Michel Gondry,108,Science Fiction,52258126
